rating,time,software_type,author,country_id,language,content,url,version,Sentiment(From Appbot),review,,,,
5,2019-06-20T08:06:00.000Z,google_play,A Google user,134,en,This is just awesome !  Replaced my sync tool (which stopped working on Android Pie) to keep my internal SD card backuped at all times.  And it replaced my Dropbox between my Home and Work PC.  Thanx a lot for this !!,https://appbot.co/apps/1392427-syncthing/reviews/2852891514,None,positive,,,,,
5,2019-06-20T05:27:11.000Z,google_play,A Google user,134,en,Good good good,https://appbot.co/apps/1392427-syncthing/reviews/2852891521,None,positive,,,,,
5,2019-06-19T09:49:12.000Z,google_play,Google 用户,129,zh,完美解决了我的同步需求,https://appbot.co/apps/1392427-syncthing/reviews/2852895948,None,positive,,,,,
5,2019-06-19T00:44:27.000Z,google_play,A Google user,134,en,"Works on Phone, Tablet, and Chromebook.",https://appbot.co/apps/1392427-syncthing/reviews/2852891528,None,neutral,,,,,
5,2019-06-17T21:28:09.000Z,google_play,Un utilisateur de Google,138,fr,"Je cherchais à faire des backups auto de mes photos vers un raspberry qui me sert aussi de ""NAS"". j'en avais testé d'autres qui déconnaient régulièrement mais Syncthing est nickelle. Simple à mettre en place sur les 2 appareils, fait le job de manière transparente ! Pouvoir définir des réseaux wifi pour les transferts me plait bien",https://appbot.co/apps/1392427-syncthing/reviews/2852895572,None,positive,,,,,
3,2019-06-16T20:41:09.000Z,google_play,A Google user,134,en,CPU sits between 6% and 20% when idle. Ridiculous. It went a bit mad last week and drained 3Gb (yes 3Gb) of mobile data trying to sync from server. Had thousands of reported files that were not synced when they were. Managed to sort it but not before I ran out of data. Set it to only sync on WiFi now but prior to this last update this wasn't necessary. You need to keep an eye on it so not ready for the big time. But there is no real alternative.,https://appbot.co/apps/1392427-syncthing/reviews/2852891531,None,negative,,,,,
5,2019-06-16T04:26:33.000Z,google_play,A Google user,134,en,Has all the features I could wish for from a sync app.,https://appbot.co/apps/1392427-syncthing/reviews/2852891537,None,positive,,,,,
5,2019-06-15T01:15:33.000Z,google_play,A Google user,134,en,better than Dropbox. I moved from resilio sync. no need to pay for additional storage. unlimited storage for free and works consistently on all my devices. too bad ios support is not there yet. thank you developers,https://appbot.co/apps/1392427-syncthing/reviews/2852891542,None,neutral,,,,,
5,2019-06-13T18:29:20.000Z,google_play,A Google user,134,en,"Excellent in every respect. Why waste money on the likes of Dropbox. My desktops, laptops, phones & tablets all connected. Phone & Tablets automatically upload photos to the desktops. Easy to stream music. No messing about with dedicated servers. I am convinced most people will agree after trying it. (I have been working with computers since the 70s with mainframes)",https://appbot.co/apps/1392427-syncthing/reviews/2852891544,None,neutral,,,,,
5,2019-06-12T23:52:55.000Z,google_play,A Google user,134,en,Perfect if you're tech savvy!,https://appbot.co/apps/1392427-syncthing/reviews/2852891553,None,positive,,,,,
5,2019-06-10T14:24:11.000Z,google_play,Google 用户,129,en,nice work,https://appbot.co/apps/1392427-syncthing/reviews/2852895949,None,positive,,,,,
3,2019-06-09T10:18:03.000Z,google_play,Ein Google-Nutzer,139,de,Synchronisiert leider manchmal erst nach einem Dienste-Neustart,https://appbot.co/apps/1392427-syncthing/reviews/2852896711,None,negative,,,,,
5,2019-06-07T05:18:38.000Z,google_play,Ein Google-Nutzer,139,en,this. is. awesome.,https://appbot.co/apps/1392427-syncthing/reviews/2852896712,None,positive,,,,,
5,2019-06-07T01:45:03.000Z,google_play,A Google user,134,en,"Love this app. Have syncthing set up in multiple areas to sync my files across my pc and mobile devices. Works great, for keeping my encrypted vault in sync as well!",https://appbot.co/apps/1392427-syncthing/reviews/2852891565,None,positive,,,,,
5,2019-06-04T11:16:22.000Z,google_play,A Google user,134,en,Great app. It's a brilliant way to synchronise files between my phone and my personal server.,https://appbot.co/apps/1392427-syncthing/reviews/2852891574,None,positive,,,,,
5,2019-06-03T21:23:54.000Z,google_play,A Google user,134,en,awesome application!,https://appbot.co/apps/1392427-syncthing/reviews/2852891581,None,positive,,,,,
5,2019-06-01T23:18:34.000Z,google_play,Ein Google-Nutzer,139,en,perfekt,https://appbot.co/apps/1392427-syncthing/reviews/2852896713,None,positive,,,,,
2,2019-06-01T20:47:57.000Z,google_play,A Google user,134,en,cannot write to SD card except with the inconvieniont workarounds.,https://appbot.co/apps/1392427-syncthing/reviews/2852891592,None,negative,,,,,
5,2019-05-29T17:29:36.000Z,google_play,A Google user,134,en,Sync data without having to trust other servers. I use synching to share files that I don't want to put on other servers. Once it's set up it will sync files in the background. I also use this to keep my keepass database synced between devices.,https://appbot.co/apps/1392427-syncthing/reviews/2852891602,None,mixed,,,,,
4,2019-05-28T21:00:48.000Z,google_play,A Google user,134,en,"I love this app. Fully decentralized multi device synchronization, excellent! I use it to synchronize my mobile photos (send only) to my desktop (receive only, with Ignore Delete enabled in the Advanced settings), synchronizing my Joplin notes between two mobile devices and my desktop, and synchronizing my RSS feeds using spaRSS DecSync on my mobile devices and FeedReader (only RSS reader with DecSync support) on my desktop. What stops it from getting a 5 star rating is that, while not difficult, it's too arcane to set up for non techie users; you wouldn't give this to your parents without setting it up for them. The UI could do with a serious redesign to make it more user friendly. I've also experienced one issue where one of my mobile devices suddenly stopped synchronizing. Removing and readding it solved the problem, but that shouldn't happen.",https://appbot.co/apps/1392427-syncthing/reviews/2852891607,None,neutral,,,,,
5,2019-05-26T19:42:08.000Z,google_play,A Google user,134,en,"Excellent, reliable, fast",https://appbot.co/apps/1392427-syncthing/reviews/2852891614,None,positive,,,,,
2,2019-05-23T02:58:36.000Z,google_play,A Google user,134,en,Always showing Error ( folder marker missing) any solution???,https://appbot.co/apps/1392427-syncthing/reviews/2852891623,None,negative,,,,,
5,2019-05-20T09:46:45.000Z,google_play,Google 用户,129,zh,谢谢,https://appbot.co/apps/1392427-syncthing/reviews/2852895950,None,positive,,,,,
5,2019-05-19T18:36:08.000Z,google_play,Google 用户,129,zh,真不错，开始记错成seafile那个不好使的东西,https://appbot.co/apps/1392427-syncthing/reviews/2852895951,None,positive,,,,,
5,2019-05-16T09:36:59.000Z,google_play,A Google user,134,en,perfect. great work,https://appbot.co/apps/1392427-syncthing/reviews/2852891625,None,positive,,,,,
1,2019-05-12T16:40:54.000Z,google_play,Un utilisateur de Google,138,fr,On ne peut pas transférer depuis un pc vers portable,https://appbot.co/apps/1392427-syncthing/reviews/2852895574,None,negative,,,,,
1,2019-05-12T14:01:06.000Z,google_play,A Google user,134,en,"nok on android NO WRITE ON EXT SD, so not usable*** it can create a directory , but no write access !!!*** other like dropsync can write to extsdcard *** repLy from developper : I can write to SD*** Is it an answer : no ==> app removed***",https://appbot.co/apps/1392427-syncthing/reviews/2852891629,None,negative,,,,,
5,2019-05-11T14:14:41.000Z,google_play,Un utente Google,145,it,Funziona perfettamente,https://appbot.co/apps/1392427-syncthing/reviews/2852896165,None,positive,,,,,
5,2019-05-09T13:06:42.000Z,google_play,A Google user,134,en,"fan of the project since early hours, I ay c accross machines operating system and continents :-)",https://appbot.co/apps/1392427-syncthing/reviews/2852891640,None,positive,,,,,
5,2019-05-08T14:53:56.000Z,google_play,Een Google-gebruiker,133,en,super,https://appbot.co/apps/1392427-syncthing/reviews/2852895485,None,positive,,,,,
5,2019-05-08T07:19:21.000Z,google_play,Ein Google-Nutzer,139,en,Works quite well,https://appbot.co/apps/1392427-syncthing/reviews/2852896715,None,positive,,,,,
3,2019-05-07T16:18:56.000Z,google_play,A Google user,134,en,"Great app, but buggy.",https://appbot.co/apps/1392427-syncthing/reviews/2852891643,None,positive,,,,,
1,2019-05-06T02:08:14.000Z,google_play,A Google user,134,en,doesn't work on Android Q. can this be fixed. overall this is an excellent sync tool.,https://appbot.co/apps/1392427-syncthing/reviews/2852891648,None,mixed,,,,,
3,2019-05-05T16:12:20.000Z,google_play,A Google user,134,en,"Still not perfect but it's slowly getting there. For those interested in using it, the main problem is that fact that it's neither seamless nor guaranteed. Connections between mobile devices and mobile and desktop devices tend to break on the phones end. Even between desktops connections aren't always stable. Again, when it works it works flawlessly - but it still doesn't work 100% of the time.",https://appbot.co/apps/1392427-syncthing/reviews/2852891658,None,negative,,,,,
5,2019-04-28T14:12:08.000Z,google_play,A Google user,134,en,a must have,https://appbot.co/apps/1392427-syncthing/reviews/2852891673,None,positive,,,,,
4,2019-04-25T19:04:28.000Z,google_play,A Google user,134,en,Feature Request 1. Dark theme would be nice addition. 2. The icon behavior should also include an option to directly open the default or selected sync folder. (Dropbox Style) Its a well made application. Great work Syncthing Community.,https://appbot.co/apps/1392427-syncthing/reviews/2852891679,None,positive,,,,,
5,2019-04-22T15:57:24.000Z,google_play,A Google user,134,en,Excellent,https://appbot.co/apps/1392427-syncthing/reviews/2852891685,None,positive,,,,,
3,2019-04-20T04:33:56.000Z,google_play,A Google user,134,en,"Thanks for perfect solutions, but I cannot write to my directories on ExtSDcard on my new phone with And 8.1.+. In other apps I can give access, in Syncthing I have not this options. I have big SDcard, no free space in phone. Sorry for my engl. Thanks.",https://appbot.co/apps/1392427-syncthing/reviews/2852891692,None,negative,,,,,
5,2019-04-19T12:36:31.000Z,google_play,Googleユーザー,146,ja,アップデート Version,https://appbot.co/apps/1392427-syncthing/reviews/2852895354,None,mixed,,,,,
5,2019-04-11T09:20:58.000Z,google_play,Een Google-gebruiker,133,en,"Syncs what I want, only talking with the servers I want.",https://appbot.co/apps/1392427-syncthing/reviews/2852895486,None,neutral,,,,,
5,2019-04-09T23:46:32.000Z,google_play,A Google user,134,en,Perfect!,https://appbot.co/apps/1392427-syncthing/reviews/2852891704,None,positive,,,,,
4,2019-04-09T14:29:05.000Z,google_play,A Google user,134,en,"One of two sync apps I use (the other is Resilio).Very robust,though somewhat complex.Currently syncs about 40gb between 3 phones and two pc's.",https://appbot.co/apps/1392427-syncthing/reviews/2852891714,None,positive,,,,,
5,2019-04-08T09:12:08.000Z,google_play,Ein Google-Nutzer,139,de,Genau das was ich mir immer gewünscht habe.,https://appbot.co/apps/1392427-syncthing/reviews/2852896717,None,positive,,,,,
4,2019-04-07T22:09:11.000Z,google_play,A Google user,134,en,"Fantastic app. It will get a 5 start review when it supports writing on SD cards, but even without it, it is still one of the most useful application on my phone.",https://appbot.co/apps/1392427-syncthing/reviews/2852891729,None,positive,,,,,
5,2019-04-07T18:04:27.000Z,google_play,A Google user,134,en,"EXCELLENT!!!! I have a simple need that this app took care of with ease. Within a few minutes of installing, it began the transfer -no hassles. Thank you Devs!",https://appbot.co/apps/1392427-syncthing/reviews/2852891733,None,positive,,,,,
5,2019-04-07T10:03:45.000Z,google_play,A Google user,134,en,Synchronise all your devices on an add-hoc basis across operating systems- you can select which folders you want access to from which mobile/ tablet/ laptop or deskop. Install & forget.,https://appbot.co/apps/1392427-syncthing/reviews/2852891743,None,neutral,,,,,
1,2019-04-07T09:58:54.000Z,google_play,A Google user,134,en,Yikes - deleted all files on phone in Linked folders - one way synch as sender - when connected device went off line. Appreciate that developers make these things but this seems far too risky and unstable for my liking. No evident logs. Jeffrey on 4/2/19 reports similar data deletion.,https://appbot.co/apps/1392427-syncthing/reviews/2852891747,None,negative,,,,,
